Start date;End date;Germany/Luxembourg [€/MWh] Original resolutions;∅ DE/LU neighbours [€/MWh] Original resolutions;Belgium [€/MWh] Original resolutions;Denmark 1 [€/MWh] Original resolutions;Denmark 2 [€/MWh] Original resolutions;France [€/MWh] Original resolutions;Netherlands [€/MWh] Original resolutions;Norway 2 [€/MWh] Original resolutions;Austria [€/MWh] Original resolutions;Poland [€/MWh] Original resolutions;Sweden 4 [€/MWh] Original resolutions;Switzerland [€/MWh] Original resolutions;Czech Republic [€/MWh] Original resolutions;DE/AT/LU [€/MWh] Original resolutions;Northern Italy [€/MWh] Original resolutions;Slovenia [€/MWh] Original resolutions;Hungary [€/MWh] Original resolutions
Jul 29, 2019 12:45 AM;Jul 29, 2019 1:00 AM;35.77;-;35.77;35.77;36.96;35.77;35.77;36.96;35.77;-;36.96;35.69;35.57;-;35.77;35.77;39.58
Jul 29, 2019 1:00 AM;Jul 29, 2019 1:15 AM;34.05;-;34.05;34.05;35.18;34.05;34.05;35.18;34.05;-;35.18;34.02;33.70;-;34.05;34.05;36.65
Jul 29, 2019 1:15 AM;Jul 29, 2019 1:30 AM;34.05;-;34.05;34.05;35.18;34.05;34.05;35.18;34.05;-;35.18;34.02;33.70;-;34.05;34.05;36.65
Jul 29, 2019 1:30 AM;Jul 29, 2019 1:45 AM;34.05;-;34.05;34.05;35.18;34.05;34.05;35.18;34.05;-;35.18;34.02;33.70;-;34.05;34.05;36.65
Jul 29, 2019 1:45 AM;Jul 29, 2019 2:00 AM;34.05;-;34.05;34.05;35.18;34.05;34.05;35.18;34.05;-;35.18;34.02;33.70;-;34.05;34.05;36.65
Jul 29, 2019 2:00 AM;Jul 29, 2019 2:15 AM;32.65;-;32.65;33.73;33.73;32.65;32.65;33.73;32.65;-;33.73;33.07;32.00;-;32.65;32.65;35.03
Jul 29, 2019 2:15 AM;Jul 29, 2019 2:30 AM;32.65;-;32.65;33.73;33.73;32.65;32.65;33.73;32.65;-;33.73;33.07;32.00;-;32.65;32.65;35.03
Jul 29, 2019 2:30 AM;Jul 29, 2019 2:45 AM;32.65;-;32.65;33.73;33.73;32.65;32.65;33.73;32.65;-;33.73;33.07;32.00;-;32.65;32.65;35.03
Jul 29, 2019 2:45 AM;Jul 29, 2019 3:00 AM;32.65;-;32.65;33.73;33.73;32.65;32.65;33.73;32.65;-;33.73;33.07;32.00;-;32.65;32.65;35.03
Jul 29, 2019 3:00 AM;Jul 29, 2019 3:15 AM;32.46;-;25.59;34.37;34.37;28.97;33.27;34.37;32.46;-;34.37;33.13;32.04;-;32.46;32.46;34.98
Jul 29, 2019 3:15 AM;Jul 29, 2019 3:30 AM;32.46;-;25.59;34.37;34.37;28.97;33.27;34.37;32.46;-;34.37;33.13;32.04;-;32.46;32.46;34.98
Jul 29, 2019 3:30 AM;Jul 29, 2019 3:45 AM;32.46;-;25.59;34.37;34.37;28.97;33.27;34.37;32.46;-;34.37;33.13;32.04;-;32.46;32.46;34.98
Jul 29, 2019 3:45 AM;Jul 29, 2019 4:00 AM;32.46;-;25.59;34.37;34.37;28.97;33.27;34.37;32.46;-;34.37;33.13;32.04;-;32.46;32.46;34.98
Jul 29, 2019 4:00 AM;Jul 29, 2019 4:15 AM;32.70;-;24.33;34.80;34.80;28.45;33.69;34.80;32.70;-;34.80;32.66;31.50;-;32.70;32.70;34.35
Jul 29, 2019 4:15 AM;Jul 29, 2019 4:30 AM;32.70;-;24.33;34.80;34.80;28.45;33.69;34.80;32.70;-;34.80;32.66;31.50;-;32.70;32.70;34.35
Jul 29, 2019 4:30 AM;Jul 29, 2019 4:45 AM;32.70;-;24.33;34.80;34.80;28.45;33.69;34.80;32.70;-;34.80;32.66;31.50;-;32.70;32.70;34.35
Jul 29, 2019 4:45 AM;Jul 29, 2019 5:00 AM;32.70;-;24.33;34.80;34.80;28.45;33.69;34.80;32.70;-;34.80;32.66;31.50;-;32.70;32.70;34.35
Jul 29, 2019 5:00 AM;Jul 29, 2019 5:15 AM;35.43;-;34.85;35.43;36.41;34.76;35.09;36.41;35.55;-;36.41;34.66;34.51;-;34.82;35.55;37.01
Jul 29, 2019 5:15 AM;Jul 29, 2019 5:30 AM;35.43;-;34.85;35.43;36.41;34.76;35.09;36.41;35.55;-;36.41;34.66;34.51;-;34.82;35.55;37.01
Jul 29, 2019 5:30 AM;Jul 29, 2019 5:45 AM;35.43;-;34.85;35.43;36.41;34.76;35.09;36.41;35.55;-;36.41;34.66;34.51;-;34.82;35.55;37.01
Jul 29, 2019 5:45 AM;Jul 29, 2019 6:00 AM;35.43;-;34.85;35.43;36.41;34.76;35.09;36.41;35.55;-;36.41;34.66;34.51;-;34.82;35.55;37.01
Jul 29, 2019 6:00 AM;Jul 29, 2019 6:15 AM;40.75;-;39.60;40.75;39.77;39.72;40.42;39.77;40.82;-;39.77;40.03;42.08;-;39.72;40.82;45.32
Jul 29, 2019 6:15 AM;Jul 29, 2019 6:30 AM;40.75;-;39.60;40.75;39.77;39.72;40.42;39.77;40.82;-;39.77;40.03;42.08;-;39.72;40.82;45.32
Jul 29, 2019 6:30 AM;Jul 29, 2019 6:45 AM;40.75;-;39.60;40.75;39.77;39.72;40.42;39.77;40.82;-;39.77;40.03;42.08;-;39.72;40.82;45.32
Jul 29, 2019 6:45 AM;Jul 29, 2019 7:00 AM;40.75;-;39.60;40.75;39.77;39.72;40.42;39.77;40.82;-;39.77;40.03;42.08;-;39.72;40.82;45.32
Jul 29, 2019 7:00 AM;Jul 29, 2019 7:15 AM;51.95;-;39.90;51.95;51.95;42.07;46.37;40.55;53.50;-;51.95;41.60;49.75;-;42.07;53.50;84.61
Jul 29, 2019 7:15 AM;Jul 29, 2019 7:30 AM;51.95;-;39.90;51.95;51.95;42.07;46.37;40.55;53.50;-;51.95;41.60;49.75;-;42.07;53.50;84.61
Jul 29, 2019 7:30 AM;Jul 29, 2019 7:45 AM;51.95;-;39.90;51.95;51.95;42.07;46.37;40.55;53.50;-;51.95;41.60;49.75;-;42.07;53.50;84.61
Jul 29, 2019 7:45 AM;Jul 29, 2019 8:00 AM;51.95;-;39.90;51.95;51.95;42.07;46.37;40.55;53.50;-;51.95;41.60;49.75;-;42.07;53.50;84.61
Jul 29, 2019 8:00 AM;Jul 29, 2019 8:15 AM;57.40;-;45.32;57.40;57.40;45.45;47.97;40.82;60.08;-;57.40;43.69;52.30;-;47.00;60.08;84.61
Jul 29, 2019 8:15 AM;Jul 29, 2019 8:30 AM;57.40;-;45.32;57.40;57.40;45.45;47.97;40.82;60.08;-;57.40;43.69;52.30;-;47.00;60.08;84.61
Jul 29, 2019 8:30 AM;Jul 29, 2019 8:45 AM;57.40;-;45.32;57.40;57.40;45.45;47.97;40.82;60.08;-;57.40;43.69;52.30;-;47.00;60.08;84.61
Jul 29, 2019 8:45 AM;Jul 29, 2019 9:00 AM;57.40;-;45.32;57.40;57.40;45.45;47.97;40.82;60.08;-;57.40;43.69;52.30;-;47.00;60.08;84.61
Jul 29, 2019 9:00 AM;Jul 29, 2019 9:15 AM;51.51;-;47.06;51.51;51.51;47.75;49.90;41.21;52.08;-;51.51;41.49;51.70;-;53.50;53.50;84.61
Jul 29, 2019 9:15 AM;Jul 29, 2019 9:30 AM;51.51;-;47.06;51.51;51.51;47.75;49.90;41.21;52.08;-;51.51;41.49;51.70;-;53.50;53.50;84.61
Jul 29, 2019 9:30 AM;Jul 29, 2019 9:45 AM;51.51;-;47.06;51.51;51.51;47.75;49.90;41.21;52.08;-;51.51;41.49;51.70;-;53.50;53.50;84.61
Jul 29, 2019 9:45 AM;Jul 29, 2019 10:00 AM;51.51;-;47.06;51.51;51.51;47.75;49.90;41.21;52.08;-;51.51;41.49;51.70;-;53.50;53.50;84.61
Jul 29, 2019 10:00 AM;Jul 29, 2019 10:15 AM;48.84;-;44.93;48.84;48.84;44.80;46.40;41.43;50.20;-;48.84;41.85;51.80;-;50.20;50.20;79.90
Jul 29, 2019 10:15 AM;Jul 29, 2019 10:30 AM;48.84;-;44.93;48.84;48.84;44.80;46.40;41.43;50.20;-;48.84;41.85;51.80;-;50.20;50.20;79.90
Jul 29, 2019 10:30 AM;Jul 29, 2019 10:45 AM;48.84;-;44.93;48.84;48.84;44.80;46.40;41.43;50.20;-;48.84;41.85;51.80;-;50.20;50.20;79.90
Jul 29, 2019 10:45 AM;Jul 29, 2019 11:00 AM;48.84;-;44.93;48.84;48.84;44.80;46.40;41.43;50.20;-;48.84;41.85;51.80;-;50.20;50.20;79.90
Jul 29, 2019 11:00 AM;Jul 29, 2019 11:15 AM;48.29;-;43.57;48.29;48.29;43.42;45.34;41.56;49.94;-;48.29;42.44;47.73;-;50.00;50.00;81.87
Jul 29, 2019 11:15 AM;Jul 29, 2019 11:30 AM;48.29;-;43.57;48.29;48.29;43.42;45.34;41.56;49.94;-;48.29;42.44;47.73;-;50.00;50.00;81.87
Jul 29, 2019 11:30 AM;Jul 29, 2019 11:45 AM;48.29;-;43.57;48.29;48.29;43.42;45.34;41.56;49.94;-;48.29;42.44;47.73;-;50.00;50.00;81.87
Jul 29, 2019 11:45 AM;Jul 29, 2019 12:00 PM;48.29;-;43.57;48.29;48.29;43.42;45.34;41.56;49.94;-;48.29;42.44;47.73;-;50.00;50.00;81.87
Jul 29, 2019 12:00 PM;Jul 29, 2019 12:15 PM;47.35;-;42.76;47.35;47.35;42.61;44.48;41.46;48.95;-;47.35;41.40;44.71;-;48.20;48.95;84.61
Jul 29, 2019 12:15 PM;Jul 29, 2019 12:30 PM;47.35;-;42.76;47.35;47.35;42.61;44.48;41.46;48.95;-;47.35;41.40;44.71;-;48.20;48.95;84.61
Jul 29, 2019 12:30 PM;Jul 29, 2019 12:45 PM;47.35;-;42.76;47.35;47.35;42.61;44.48;41.46;48.95;-;47.35;41.40;44.71;-;48.20;48.95;84.61
Jul 29, 2019 12:45 PM;Jul 29, 2019 1:00 PM;47.35;-;42.76;47.35;47.35;42.61;44.48;41.46;48.95;-;47.35;41.40;44.71;-;48.20;48.95;84.61
Jul 29, 2019 1:00 PM;Jul 29, 2019 1:15 PM;45.72;-;38.89;45.72;45.72;38.67;41.50;40.31;48.20;-;45.72;41.09;44.15;-;48.20;48.20;84.61
Jul 29, 2019 1:15 PM;Jul 29, 2019 1:30 PM;45.72;-;38.89;45.72;45.72;38.67;41.50;40.31;48.20;-;45.72;41.09;44.15;-;48.20;48.20;84.61
Jul 29, 2019 1:30 PM;Jul 29, 2019 1:45 PM;45.72;-;38.89;45.72;45.72;38.67;41.50;40.31;48.20;-;45.72;41.09;44.15;-;48.20;48.20;84.61
Jul 29, 2019 1:45 PM;Jul 29, 2019 2:00 PM;45.72;-;38.89;45.72;45.72;38.67;41.50;40.31;48.20;-;45.72;41.09;44.15;-;48.20;48.20;84.61
Jul 29, 2019 2:00 PM;Jul 29, 2019 2:15 PM;45.30;-;35.32;45.30;45.30;34.96;39.14;40.03;48.92;-;45.30;39.55;42.95;-;54.91;54.91;79.94
Jul 29, 2019 2:15 PM;Jul 29, 2019 2:30 PM;45.30;-;35.32;45.30;45.30;34.96;39.14;40.03;48.92;-;45.30;39.55;42.95;-;54.91;54.91;79.94
Jul 29, 2019 2:30 PM;Jul 29, 2019 2:45 PM;45.30;-;35.32;45.30;45.30;34.96;39.14;40.03;48.92;-;45.30;39.55;42.95;-;54.91;54.91;79.94
Jul 29, 2019 2:45 PM;Jul 29, 2019 3:00 PM;45.30;-;35.32;45.30;45.30;34.96;39.14;40.03;48.92;-;45.30;39.55;42.95;-;54.91;54.91;79.94
Jul 29, 2019 3:00 PM;Jul 29, 2019 3:15 PM;45.13;-;34.02;45.13;45.13;33.58;38.40;39.67;48.91;-;45.13;39.93;43.12;-;56.57;56.57;79.95
Jul 29, 2019 3:15 PM;Jul 29, 2019 3:30 PM;45.13;-;34.02;45.13;45.13;33.58;38.40;39.67;48.91;-;45.13;39.93;43.12;-;56.57;56.57;79.95
Jul 29, 2019 3:30 PM;Jul 29, 2019 3:45 PM;45.13;-;34.02;45.13;45.13;33.58;38.40;39.67;48.91;-;45.13;39.93;43.12;-;56.57;56.57;79.95
Jul 29, 2019 3:45 PM;Jul 29, 2019 4:00 PM;45.13;-;34.02;45.13;45.13;33.58;38.40;39.67;48.91;-;45.13;39.93;43.12;-;56.57;56.57;79.95
Jul 29, 2019 4:00 PM;Jul 29, 2019 4:15 PM;44.95;-;37.78;44.95;44.95;37.47;40.60;40.16;47.54;-;44.95;41.04;42.80;-;57.80;57.80;65.98
Jul 29, 2019 4:15 PM;Jul 29, 2019 4:30 PM;44.95;-;37.78;44.95;44.95;37.47;40.60;40.16;47.54;-;44.95;41.04;42.80;-;57.80;57.80;65.98
Jul 29, 2019 4:30 PM;Jul 29, 2019 4:45 PM;44.95;-;37.78;44.95;44.95;37.47;40.60;40.16;47.54;-;44.95;41.04;42.80;-;57.80;57.80;65.98
Jul 29, 2019 4:45 PM;Jul 29, 2019 5:00 PM;44.95;-;37.78;44.95;44.95;37.47;40.60;40.16;47.54;-;44.95;41.04;42.80;-;57.80;57.80;65.98
Jul 29, 2019 5:00 PM;Jul 29, 2019 5:15 PM;45.21;-;45.21;45.21;45.21;45.21;45.21;40.92;45.21;-;45.21;42.90;46.70;-;60.25;60.25;61.98
Jul 29, 2019 5:15 PM;Jul 29, 2019 5:30 PM;45.21;-;45.21;45.21;45.21;45.21;45.21;40.92;45.21;-;45.21;42.90;46.70;-;60.25;60.25;61.98
Jul 29, 2019 5:30 PM;Jul 29, 2019 5:45 PM;45.21;-;45.21;45.21;45.21;45.21;45.21;40.92;45.21;-;45.21;42.90;46.70;-;60.25;60.25;61.98
Jul 29, 2019 5:45 PM;Jul 29, 2019 6:00 PM;45.21;-;45.21;45.21;45.21;45.21;45.21;40.92;45.21;-;45.21;42.90;46.70;-;60.25;60.25;61.98
Jul 29, 2019 6:00 PM;Jul 29, 2019 6:15 PM;49.50;-;48.05;49.50;49.50;46.97;49.37;41.05;49.50;-;49.50;45.44;49.80;-;56.57;56.57;60.14
Jul 29, 2019 6:15 PM;Jul 29, 2019 6:30 PM;49.50;-;48.05;49.50;49.50;46.97;49.37;41.05;49.50;-;49.50;45.44;49.80;-;56.57;56.57;60.14
Jul 29, 2019 6:30 PM;Jul 29, 2019 6:45 PM;49.50;-;48.05;49.50;49.50;46.97;49.37;41.05;49.50;-;49.50;45.44;49.80;-;56.57;56.57;60.14
Jul 29, 2019 6:45 PM;Jul 29, 2019 7:00 PM;49.50;-;48.05;49.50;49.50;46.97;49.37;41.05;49.50;-;49.50;45.44;49.80;-;56.57;56.57;60.14
Jul 29, 2019 7:00 PM;Jul 29, 2019 7:15 PM;60.74;-;52.99;60.74;60.74;47.23;60.00;40.81;58.22;-;60.74;45.53;53.94;-;58.22;58.22;68.70
Jul 29, 2019 7:15 PM;Jul 29, 2019 7:30 PM;60.74;-;52.99;60.74;60.74;47.23;60.00;40.81;58.22;-;60.74;45.53;53.94;-;58.22;58.22;68.70
Jul 29, 2019 7:30 PM;Jul 29, 2019 7:45 PM;60.74;-;52.99;60.74;60.74;47.23;60.00;40.81;58.22;-;60.74;45.53;53.94;-;58.22;58.22;68.70
Jul 29, 2019 7:45 PM;Jul 29, 2019 8:00 PM;60.74;-;52.99;60.74;60.74;47.23;60.00;40.81;58.22;-;60.74;45.53;53.94;-;58.22;58.22;68.70
Jul 29, 2019 8:00 PM;Jul 29, 2019 8:15 PM;60.50;-;52.17;60.50;60.50;45.97;59.75;40.69;57.80;-;56.07;45.34;52.08;-;60.25;60.25;69.60
Jul 29, 2019 8:15 PM;Jul 29, 2019 8:30 PM;60.50;-;52.17;60.50;60.50;45.97;59.75;40.69;57.80;-;56.07;45.34;52.08;-;60.25;60.25;69.60
Jul 29, 2019 8:30 PM;Jul 29, 2019 8:45 PM;60.50;-;52.17;60.50;60.50;45.97;59.75;40.69;57.80;-;56.07;45.34;52.08;-;60.25;60.25;69.60
Jul 29, 2019 8:45 PM;Jul 29, 2019 9:00 PM;60.50;-;52.17;60.50;60.50;45.97;59.75;40.69;57.80;-;56.07;45.34;52.08;-;60.25;60.25;69.60
Jul 29, 2019 9:00 PM;Jul 29, 2019 9:15 PM;53.23;-;49.12;53.23;53.23;46.06;52.87;40.39;51.90;-;51.96;44.74;49.65;-;60.25;60.25;63.87
Jul 29, 2019 9:15 PM;Jul 29, 2019 9:30 PM;53.23;-;49.12;53.23;53.23;46.06;52.87;40.39;51.90;-;51.96;44.74;49.65;-;60.25;60.25;63.87
Jul 29, 2019 9:30 PM;Jul 29, 2019 9:45 PM;53.23;-;49.12;53.23;53.23;46.06;52.87;40.39;51.90;-;51.96;44.74;49.65;-;60.25;60.25;63.87
Jul 29, 2019 9:45 PM;Jul 29, 2019 10:00 PM;53.23;-;49.12;53.23;53.23;46.06;52.87;40.39;51.90;-;51.96;44.74;49.65;-;60.25;60.25;63.87
Jul 29, 2019 10:00 PM;Jul 29, 2019 10:15 PM;49.38;-;49.38;49.38;49.38;49.38;49.38;40.08;49.38;-;43.02;45.05;47.70;-;54.68;54.68;59.25
Jul 29, 2019 10:15 PM;Jul 29, 2019 10:30 PM;49.38;-;49.38;49.38;49.38;49.38;49.38;40.08;49.38;-;43.02;45.05;47.70;-;54.68;54.68;59.25
Jul 29, 2019 10:30 PM;Jul 29, 2019 10:45 PM;49.38;-;49.38;49.38;49.38;49.38;49.38;40.08;49.38;-;43.02;45.05;47.70;-;54.68;54.68;59.25
Jul 29, 2019 10:45 PM;Jul 29, 2019 11:00 PM;49.38;-;49.38;49.38;49.38;49.38;49.38;40.08;49.38;-;43.02;45.05;47.70;-;54.68;54.68;59.25
Jul 29, 2019 11:00 PM;Jul 29, 2019 11:15 PM;43.25;-;43.25;43.25;43.25;43.25;43.25;39.39;43.25;-;39.39;41.18;40.76;-;47.00;47.00;52.03
Jul 29, 2019 11:15 PM;Jul 29, 2019 11:30 PM;43.25;-;43.25;43.25;43.25;43.25;43.25;39.39;43.25;-;39.39;41.18;40.76;-;47.00;47.00;52.03
Jul 29, 2019 11:30 PM;Jul 29, 2019 11:45 PM;43.25;-;43.25;43.25;43.25;43.25;43.25;39.39;43.25;-;39.39;41.18;40.76;-;47.00;47.00;52.03
Jul 29, 2019 11:45 PM;Jul 30, 2019 12:00 AM;43.25;-;43.25;43.25;43.25;43.25;43.25;39.39;43.25;-;39.39;41.18;40.76;-;47.00;47.00;52.03
Jul 30, 2019 12:00 AM;Jul 30, 2019 12:15 AM;38.80;-;32.71;38.80;38.80;32.40;35.00;38.80;40.02;-;38.80;38.83;38.97;-;41.81;40.02;49.04
Jul 30, 2019 12:15 AM;Jul 30, 2019 12:30 AM;38.80;-;32.71;38.80;38.80;32.40;35.00;38.80;40.02;-;38.80;38.83;38.97;-;41.81;40.02;49.04
Jul 30, 2019 12:30 AM;Jul 30, 2019 12:45 AM;38.80;-;32.71;38.80;38.80;32.40;35.00;38.80;40.02;-;38.80;38.83;38.97;-;41.81;40.02;49.04
Jul 30, 2019 12:45 AM;Jul 30, 2019 1:00 AM;38.80;-;32.71;38.80;38.80;32.40;35.00;38.80;40.02;-;38.80;38.83;38.97;-;41.81;40.02;49.04
Jul 30, 2019 1:00 AM;Jul 30, 2019 1:15 AM;38.35;-;27.05;38.35;38.35;26.59;37.12;38.35;37.70;-;38.35;37.44;37.32;-;39.72;37.70;43.09
Jul 30, 2019 1:15 AM;Jul 30, 2019 1:30 AM;38.35;-;27.05;38.35;38.35;26.59;37.12;38.35;37.70;-;38.35;37.44;37.32;-;39.72;37.70;43.09
Jul 30, 2019 1:30 AM;Jul 30, 2019 1:45 AM;38.35;-;27.05;38.35;38.35;26.59;37.12;38.35;37.70;-;38.35;37.44;37.32;-;39.72;37.70;43.09
Jul 30, 2019 1:45 AM;Jul 30, 2019 2:00 AM;38.35;-;27.05;38.35;38.35;26.59;37.12;38.35;37.70;-;38.35;37.44;37.32;-;39.72;37.70;43.09
Jul 30, 2019 2:00 AM;Jul 30, 2019 2:15 AM;38.16;-;29.90;38.16;38.16;29.56;34.95;38.16;37.93;-;38.16;37.25;36.40;-;39.45;37.93;37.37
Jul 30, 2019 2:15 AM;Jul 30, 2019 2:30 AM;38.16;-;29.90;38.16;38.16;29.56;34.95;38.16;37.93;-;38.16;37.25;36.40;-;39.45;37.93;37.37
Jul 30, 2019 2:30 AM;Jul 30, 2019 2:45 AM;38.16;-;29.90;38.16;38.16;29.56;34.95;38.16;37.93;-;38.16;37.25;36.40;-;39.45;37.93;37.37
Jul 30, 2019 2:45 AM;Jul 30, 2019 3:00 AM;38.16;-;29.90;38.16;38.16;29.56;34.95;38.16;37.93;-;38.16;37.25;36.40;-;39.45;37.93;37.37
Jul 30, 2019 3:00 AM;Jul 30, 2019 3:15 AM;38.00;-;21.40;38.00;38.00;20.74;33.82;38.00;37.25;-;38.00;36.34;35.70;-;40.70;37.25;37.05
Jul 30, 2019 3:15 AM;Jul 30, 2019 3:30 AM;38.00;-;21.40;38.00;38.00;20.74;33.82;38.00;37.25;-;38.00;36.34;35.70;-;40.70;37.25;37.05
Jul 30, 2019 3:30 AM;Jul 30, 2019 3:45 AM;38.00;-;21.40;38.00;38.00;20.74;33.82;38.00;37.25;-;38.00;36.34;35.70;-;40.70;37.25;37.05
Jul 30, 2019 3:45 AM;Jul 30, 2019 4:00 AM;38.00;-;21.40;38.00;38.00;20.74;33.82;38.00;37.25;-;38.00;36.34;35.70;-;40.70;37.25;37.05
Jul 30, 2019 4:00 AM;Jul 30, 2019 4:15 AM;38.16;-;16.50;38.16;38.16;16.06;32.17;38.16;37.25;-;38.16;36.20;35.80;-;40.70;37.25;37.04
Jul 30, 2019 4:15 AM;Jul 30, 2019 4:30 AM;38.16;-;16.50;38.16;38.16;16.06;32.17;38.16;37.25;-;38.16;36.20;35.80;-;40.70;37.25;37.04
Jul 30, 2019 4:30 AM;Jul 30, 2019 4:45 AM;38.16;-;16.50;38.16;38.16;16.06;32.17;38.16;37.25;-;38.16;36.20;35.80;-;40.70;37.25;37.04
Jul 30, 2019 4:45 AM;Jul 30, 2019 5:00 AM;38.16;-;16.50;38.16;38.16;16.06;32.17;38.16;37.25;-;38.16;36.20;35.80;-;40.70;37.25;37.04
Jul 30, 2019 5:00 AM;Jul 30, 2019 5:15 AM;39.54;-;21.96;39.54;39.54;23.27;31.73;38.59;39.03;-;38.59;37.57;37.10;-;41.72;39.03;40.09
Jul 30, 2019 5:15 AM;Jul 30, 2019 5:30 AM;39.54;-;21.96;39.54;39.54;23.27;31.73;38.59;39.03;-;38.59;37.57;37.10;-;41.72;39.03;40.09
Jul 30, 2019 5:30 AM;Jul 30, 2019 5:45 AM;39.54;-;21.96;39.54;39.54;23.27;31.73;38.59;39.03;-;38.59;37.57;37.10;-;41.72;39.03;40.09
Jul 30, 2019 5:45 AM;Jul 30, 2019 6:00 AM;39.54;-;21.96;39.54;39.54;23.27;31.73;38.59;39.03;-;38.59;37.57;37.10;-;41.72;39.03;40.09
Jul 30, 2019 6:00 AM;Jul 30, 2019 6:15 AM;48.50;-;36.30;48.50;48.50;27.63;46.91;39.78;44.94;-;47.33;41.70;44.92;-;44.94;44.94;52.56
Jul 30, 2019 6:15 AM;Jul 30, 2019 6:30 AM;48.50;-;36.30;48.50;48.50;27.63;46.91;39.78;44.94;-;47.33;41.70;44.92;-;44.94;44.94;52.56
Jul 30, 2019 6:30 AM;Jul 30, 2019 6:45 AM;48.50;-;36.30;48.50;48.50;27.63;46.91;39.78;44.94;-;47.33;41.70;44.92;-;44.94;44.94;52.56
Jul 30, 2019 6:45 AM;Jul 30, 2019 7:00 AM;48.50;-;36.30;48.50;48.50;27.63;46.91;39.78;44.94;-;47.33;41.70;44.92;-;44.94;44.94;52.56
Jul 30, 2019 7:00 AM;Jul 30, 2019 7:15 AM;54.98;-;41.07;54.98;54.98;30.73;53.27;40.15;51.00;-;53.66;43.24;51.46;-;45.77;51.00;62.50
Jul 30, 2019 7:15 AM;Jul 30, 2019 7:30 AM;54.98;-;41.07;54.98;54.98;30.73;53.27;40.15;51.00;-;53.66;43.24;51.46;-;45.77;51.00;62.50
Jul 30, 2019 7:30 AM;Jul 30, 2019 7:45 AM;54.98;-;41.07;54.98;54.98;30.73;53.27;40.15;51.00;-;53.66;43.24;51.46;-;45.77;51.00;62.50
Jul 30, 2019 7:45 AM;Jul 30, 2019 8:00 AM;54.98;-;41.07;54.98;54.98;30.73;53.27;40.15;51.00;-;53.66;43.24;51.46;-;45.77;51.00;62.50
Jul 30, 2019 8:00 AM;Jul 30, 2019 8:15 AM;56.16;-;44.71;56.16;56.16;36.25;54.89;40.86;52.88;-;54.81;42.08;53.49;-;52.88;52.88;60.04
Jul 30, 2019 8:15 AM;Jul 30, 2019 8:30 AM;56.16;-;44.71;56.16;56.16;36.25;54.89;40.86;52.88;-;54.81;42.08;53.49;-;52.88;52.88;60.04
Jul 30, 2019 8:30 AM;Jul 30, 2019 8:45 AM;56.16;-;44.71;56.16;56.16;36.25;54.89;40.86;52.88;-;54.81;42.08;53.49;-;52.88;52.88;60.04
Jul 30, 2019 8:45 AM;Jul 30, 2019 9:00 AM;56.16;-;44.71;56.16;56.16;36.25;54.89;40.86;52.88;-;54.81;42.08;53.49;-;52.88;52.88;60.04
Jul 30, 2019 9:00 AM;Jul 30, 2019 9:15 AM;54.25;-;46.65;54.25;54.25;41.04;53.46;41.06;52.07;-;52.95;42.04;50.10;-;52.55;52.55;61.45
Jul 30, 2019 9:15 AM;Jul 30, 2019 9:30 AM;54.25;-;46.65;54.25;54.25;41.04;53.46;41.06;52.07;-;52.95;42.04;50.10;-;52.55;52.55;61.45
Jul 30, 2019 9:30 AM;Jul 30, 2019 9:45 AM;54.25;-;46.65;54.25;54.25;41.04;53.46;41.06;52.07;-;52.95;42.04;50.10;-;52.55;52.55;61.45
Jul 30, 2019 9:45 AM;Jul 30, 2019 10:00 AM;54.25;-;46.65;54.25;54.25;41.04;53.46;41.06;52.07;-;52.95;42.04;50.10;-;52.55;52.55;61.45
Jul 30, 2019 10:00 AM;Jul 30, 2019 10:15 AM;49.90;-;27.20;49.90;49.90;37.37;50.12;41.22;46.37;-;49.90;42.68;47.10;-;50.97;50.97;60.07
Jul 30, 2019 10:15 AM;Jul 30, 2019 10:30 AM;49.90;-;27.20;49.90;49.90;37.37;50.12;41.22;46.37;-;49.90;42.68;47.10;-;50.97;50.97;60.07
Jul 30, 2019 10:30 AM;Jul 30, 2019 10:45 AM;49.90;-;27.20;49.90;49.90;37.37;50.12;41.22;46.37;-;49.90;42.68;47.10;-;50.97;50.97;60.07
Jul 30, 2019 10:45 AM;Jul 30, 2019 11:00 AM;49.90;-;27.20;49.90;49.90;37.37;50.12;41.22;46.37;-;49.90;42.68;47.10;-;50.97;50.97;60.07
Jul 30, 2019 11:00 AM;Jul 30, 2019 11:15 AM;45.96;-;24.97;45.96;45.96;35.99;46.44;41.37;45.96;-;44.86;43.51;44.60;-;51.26;51.26;60.12
Jul 30, 2019 11:15 AM;Jul 30, 2019 11:30 AM;45.96;-;24.97;45.96;45.96;35.99;46.44;41.37;45.96;-;44.86;43.51;44.60;-;51.26;51.26;60.12
Jul 30, 2019 11:30 AM;Jul 30, 2019 11:45 AM;45.96;-;24.97;45.96;45.96;35.99;46.44;41.37;45.96;-;44.86;43.51;44.60;-;51.26;51.26;60.12
Jul 30, 2019 11:45 AM;Jul 30, 2019 12:00 PM;45.96;-;24.97;45.96;45.96;35.99;46.44;41.37;45.96;-;44.86;43.51;44.60;-;51.26;51.26;60.12
Jul 30, 2019 12:00 PM;Jul 30, 2019 12:15 PM;41.75;-;26.14;41.75;41.75;34.34;42.10;40.78;41.75;-;41.06;42.05;43.20;-;44.62;44.62;66.03
